best_metric.mean,best_metric.std,mode,n_seeds,primary_metric,session_name,session_root,task,task_name,val.acc1.mean,val.acc1.std,val.acc3.mean,val.acc3.std,val.f1_macro.mean,val.f1_macro.std,val.loss.mean,val.loss.std,val.pca.mean,val.pca.std
93.8888931274414,1.9934313364841592,lp,3,pca,second_try_sensing_deepmimo_20260415_005633-ngwn06,/local/data0/<user>/wavesfm_vivor4_m2/phase2_vivor4/runs/second_try_sensing_deepmimo_20260415_005633-ngwn06,sensing,Human Activity Sensing,93.8888931274414,1.9934313364841592,100.00000762939453,0.0,,,0.5986184477806091,0.02648288556292459,93.8888931274414,1.9934313364841592
98.47222391764323,0.8561695741413852,ft2,3,pca,second_try_sensing_deepmimo_20260415_005633-ngwn06,/local/data0/<user>/wavesfm_vivor4_m2/phase2_vivor4/runs/second_try_sensing_deepmimo_20260415_005633-ngwn06,sensing,Human Activity Sensing,98.47222646077473,0.8561666862894256,100.00000762939453,0.0,,,0.4581100145975749,0.010244500749862887,98.47222391764323,0.8561695741413852
99.30555725097656,0.7081963234176532,lora,3,pca,second_try_sensing_deepmimo_20260415_005633-ngwn06,/local/data0/<user>/wavesfm_vivor4_m2/phase2_vivor4/runs/second_try_sensing_deepmimo_20260415_005633-ngwn06,sensing,Human Activity Sensing,99.30555979410808,0.7081988171648486,100.00000762939453,0.0,,,0.4536725878715515,0.017835548288072767,99.30555725097656,0.7081963234176532
95.11742655436198,0.6099305709219068,lp,3,pca,second_try_sensing_deepmimo_20260415_005633-ngwn06,/local/data0/<user>/wavesfm_vivor4_m2/phase2_vivor4/runs/second_try_sensing_deepmimo_20260415_005633-ngwn06,deepmimo-los,LOS/NLOS Classification,95.49640621929048,0.5640108017561558,100.0,0.0,0.9520825346310934,0.00601379193249478,0.13624083830473774,0.027518808129452718,95.11742655436198,0.6099305709219068
95.36316172281902,0.3904383216443845,ft2,3,pca,second_try_sensing_deepmimo_20260415_005633-ngwn06,/local/data0/<user>/wavesfm_vivor4_m2/phase2_vivor4/runs/second_try_sensing_deepmimo_20260415_005633-ngwn06,deepmimo-los,LOS/NLOS Classification,95.45148246607476,0.5617699419983734,100.0,0.0,0.9519068201382955,0.005756118456383917,0.19736437123312356,0.04726502141690725,95.36316172281902,0.3904383216443845
95.15918223063152,0.39337098079096505,lora,3,pca,second_try_sensing_deepmimo_20260415_005633-ngwn06,/local/data0/<user>/wavesfm_vivor4_m2/phase2_vivor4/runs/second_try_sensing_deepmimo_20260415_005633-ngwn06,deepmimo-los,LOS/NLOS Classification,95.22686433063791,0.37552225547970636,100.0,0.0,0.9495445092519125,0.003944217054965412,0.1646363598236819,0.03898854096870037,95.15918223063152,0.39337098079096505
56.37472788492838,0.6402245644701395,lp,3,pca,second_try_sensing_deepmimo_20260415_005633-ngwn06,/local/data0/<user>/wavesfm_vivor4_m2/phase2_vivor4/runs/second_try_sensing_deepmimo_20260415_005633-ngwn06,deepmimo-beam,Beam Prediction,61.23090748816916,0.6275253396936189,86.27583116255467,0.5075078231021674,0.5708834131558737,0.006489737003810893,1.3185744951784557,0.03115916162397225,56.37472788492838,0.6402245644701395
69.43607584635417,0.147263680549439,ft2,3,pca,second_try_sensing_deepmimo_20260415_005633-ngwn06,/local/data0/<user>/wavesfm_vivor4_m2/phase2_vivor4/runs/second_try_sensing_deepmimo_20260415_005633-ngwn06,deepmimo-beam,Beam Prediction,73.51752024305263,0.19256986557752828,93.14914651958127,0.11118030181318235,0.695570727189382,0.001866928774495922,1.2501433894961993,0.04960346147354007,69.43607584635417,0.147263680549439
67.83911641438802,0.41845948689542806,lora,3,pca,second_try_sensing_deepmimo_20260415_005633-ngwn06,/local/data0/<user>/wavesfm_vivor4_m2/phase2_vivor4/runs/second_try_sensing_deepmimo_20260415_005633-ngwn06,deepmimo-beam,Beam Prediction,72.0687330988004,0.11991323924249996,92.74483374829562,0.438724779246131,0.680273155371348,0.005155038018228402,1.1826011163098042,0.09664614613725515,67.83911641438802,0.41845948689542806
