best_checkpoint_path,best_entry_source,best_epoch,best_key,best_metric,initial_launch_host,latest_checkpoint_path,launch_history,launch_host,log_path,metadata_path,mode,primary_metric,resume_checkpoint,run_dir,run_origin,seed,session_name,session_root,status,task,task_name,train.acc1,train.loss,val.acc1,val.acc3,val.loss,val.pca
/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lp/s0/best.pth,log,1,pca,1.6666667461395264,,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lp/s0/checkpoint_099.pth,[],,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lp/s0/log.txt,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lp/s0/metadata.json,lp,pca,,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lp/s0,,0,,,ok,lwm-beam-challenge,Beam Prediction,1.5625,4.16015625,6.45161247253418,19.35483741760254,4.145854473114014,1.6666667461395264
/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lp/s1/best.pth,log,3,pca,2.3958334922790527,,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lp/s1/checkpoint_099.pth,[],,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lp/s1/log.txt,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lp/s1/metadata.json,lp,pca,,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lp/s1,,1,,,ok,lwm-beam-challenge,Beam Prediction,4.6875,4.1234588623046875,8.064516067504883,17.74193572998047,4.088961601257324,2.3958334922790527
/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lp/s2/best.pth,log,0,pca,1.5625,,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lp/s2/checkpoint_099.pth,[],,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lp/s2/log.txt,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lp/s2/metadata.json,lp,pca,,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lp/s2,,2,,,ok,lwm-beam-challenge,Beam Prediction,3.515625,4.16015625,3.22580623626709,4.838709354400635,4.16015625,1.5625
/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/ft2/s0/best.pth,log,59,pca,1.7708333730697632,,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/ft2/s0/checkpoint_099.pth,[],,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/ft2/s0/log.txt,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/ft2/s0/metadata.json,ft2,pca,,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/ft2/s0,,0,,,ok,lwm-beam-challenge,Beam Prediction,13.28125,3.379993438720703,10.483870506286621,20.967741012573242,3.6898391246795654,1.7708333730697632
/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/ft2/s1/best.pth,log,77,pca,1.6666666269302368,,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/ft2/s1/checkpoint_099.pth,[],,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/ft2/s1/log.txt,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/ft2/s1/metadata.json,ft2,pca,,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/ft2/s1,,1,,,ok,lwm-beam-challenge,Beam Prediction,10.546875,3.484302520751953,11.290322303771973,23.387096405029297,3.7278382778167725,1.6666666269302368
/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/ft2/s2/best.pth,log,65,pca,1.6145833730697632,,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/ft2/s2/checkpoint_099.pth,[],,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/ft2/s2/log.txt,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/ft2/s2/metadata.json,ft2,pca,,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/ft2/s2,,2,,,ok,lwm-beam-challenge,Beam Prediction,13.671875,3.2412185668945312,8.064516067504883,14.516128540039062,3.8968703746795654,1.6145833730697632
/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lora/s0/best.pth,log,3,pca,1.953125,,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lora/s0/checkpoint_099.pth,[],,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lora/s0/log.txt,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lora/s0/metadata.json,lora,pca,,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lora/s0,,0,,,ok,lwm-beam-challenge,Beam Prediction,5.078125,4.1182708740234375,3.22580623626709,16.129032135009766,4.08278751373291,1.953125
/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lora/s1/best.pth,log,0,pca,1.5625,,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lora/s1/checkpoint_099.pth,[],,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lora/s1/log.txt,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lora/s1/metadata.json,lora,pca,,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lora/s1,,1,,,ok,lwm-beam-challenge,Beam Prediction,2.34375,4.16015625,2.4193546772003174,3.22580623626709,4.16015625,1.5625
/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lora/s2/best.pth,log,0,pca,1.5625,,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lora/s2/checkpoint_099.pth,[],,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lora/s2/log.txt,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lora/s2/metadata.json,lora,pca,,/local/data0/maheenfs/wavesfm_vivor4_m2/phase2_vivor4/runs/third_try_lwm_beam_challenge_20260415_140720-ngwn06/local_results/by_task/lwm-beam-challenge/lora/s2,,2,,,ok,lwm-beam-challenge,Beam Prediction,3.515625,4.16015625,3.22580623626709,4.838709354400635,4.16015625,1.5625
